Sample File	E:\Data\2020winter\SMPS\pku2020winter\smps20201225.1.S80
Classifier Model	3080
DMA Model	3081
DMA Inner Radius(cm)	0.00937
DMA Outer Radius(cm)	0.01961
DMA Characteristic Length(cm)	0.44369
CPC Model	3772
Gas Viscosity (kg/(m*s))	1.822e-005
Mean Free Path (m)	6.642e-008
Channels/Decade	64
Multiple Charge Correction	TRUE
Nanoparticle Aggregate Mobility Analysis	FALSE
Diffusion Correction	TRUE
Gas Density	0.0012
Units	dw/dlogDp
Weight	Number
182	12/26/20	07:00:00		1237.31	696.023	1776.94	722.277	43.4713	583.876	171.589	152.108	135.325	0	0	295.371	444.037	655.787	1039.99	2364.63	3828.04	7412.56	8960.65	9296.49	11942.2	13564.9	14014.9	17206.3	17999.6	18695.7	18750.2	19871.4	21245.5	21231.8	23380.3	20819.6	23432.7	23301.7	24432.9	25565.8	25649.1	27671.5	29094.9	28931	27890.3	26225.1	26540	24698.8	22436.8	22380.7	21406.9	21552.6	18687.7	19332.6	19969.6	17677.1	20020.7	19674.6	18651.5	19700.7	18907	18615.3	19055.6	19024.1	18363.2	18084.8	18592.5	18490.1	16546.3	17218.3	15945.6	15801.9	16094.1	14663.5	14924.5	14791.4	13461.4	13413.8	11357	11142.7	11243.7	9757.46	9135.62	8751.96	7410.04	6999.41	6133.34	6002.83	5045.15	4568.07	4401.87	4250.44	3859.53	3389.21	2615.71	2443.04	2098.87	1752.13	1820.74	1619.41	1647.78	1090.54	1110.95	1160.62	614.552	669.793	741.507	691.261	634.613	572.896	307.661	472.033	446.725	192.912	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	61.3718	85.6143	67.0331	46.1384	1.97233	19556.4	
183	12/26/20	07:05:00		2062.18	1740.06	555.917	31.6586	601.718	444.809	0	152.108	0	0	216.396	0	444.037	1219.8	1848.66	3478.4	5530.58	8684.61	10469.7	13445	13151.8	15574.3	17079.9	16077.2	18048	19772	20995.5	21872.2	22330.4	21850.7	22223.6	20933.6	23929.7	22458.3	24768.5	24023.5	24541.6	25212.1	25996.5	24157.9	25889.4	26811.9	29074.2	29418.4	28952.2	27935.2	27361.6	27758.6	24811.6	23680.7	22885	22400	21381.1	19668.8	19401.3	19795.3	18078.8	18447.4	20657.7	19174.2	18171.7	17852.4	17712.4	18790	17736.5	18105.5	16934.8	17325.2	16648.3	15197.6	14238.5	14281.3	13226.8	12828.9	12349.1	11394.7	10725.2	9873.21	9639.86	7903.84	7516.04	7031.14	6213.3	6357.12	5402.2	4766.7	4889.88	4282.71	3515.97	3340.4	2481.72	2344.78	2401.74	2151.06	1988.82	1661.81	1706.1	1450	1279.24	1005.34	852.971	797.323	716.24	562.491	725.983	835.674	450.382	381.59	401.968	272.882	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	61.662	84.8025	66.3613	55.2316	1.97237	20597.3	
184	12/26/20	07:10:00		2887.05	1021.35	19.3059	257.599	443.331	0	0	0	0	120.807	0	98.4571	532.844	894.517	1268.67	2976.01	4313.45	6920.17	8077.75	10769.3	10944.3	12880.5	16808.7	18125.1	18017.6	19341.1	21021.3	20140.3	21727.3	23227.2	24065.2	24226.1	23486.9	25090.6	25317.5	26331.5	27076.5	27721.7	25293.2	25313.4	25665.9	26738.5	25081.5	26909.3	24034.6	24333.9	23574.6	23761.1	22584.8	23089.2	21286.1	20817.6	21206.2	20663.8	20808.5	18929.1	19337.3	19821.2	19280	20180.1	18610.5	19900.3	19810	18040	18386.8	17197.6	17541.7	16384	16574.8	15168.6	14300.4	14612.7	13463.2	12267.7	11953.9	11176.8	10281	9634.06	8575.49	8077.52	7817.5	6646.49	6632.78	5955.64	5113	4695.45	4056.02	3909.16	3675.76	3604.38	3180.59	2621.74	2308.59	2082.66	1797.28	1935.84	1418.72	1214.58	1011.1	1071.43	694.494	1130.35	665.747	647.366	530.498	502.27	325.377	399.608	443.571	362.047	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	62.0467	85.1225	66.8194	44.5079	1.96334	20207.3	
185	12/26/20	07:15:00		1237.31	1044.03	592.314	257.599	221.665	194.625	0	0	0	120.807	108.198	450.69	215.133	1062.39	2067.74	2243.03	3924.96	6456.56	7118.84	10093.4	12223.8	14070	15280.2	17063.9	17531.9	17944.3	20765.8	20290.1	22754.7	22748.2	25892.3	25160.1	25070.2	24905.8	25282.4	26084.1	24921.9	26092.7	25804.7	27330.3	26759	26812.5	24034.2	25118.8	23353.9	23678.5	24824.1	23956.2	22887.4	22587.9	21538.3	21484.8	21548.9	22011.9	20835.3	20541.1	20191.3	19235.8	19947.1	18233.3	20124.3	19148.8	18690.6	19027.7	18372	17886.4	17272.8	16476.8	15725.6	16335.4	15015.6	14531.1	13762.3	13121.9	11589.5	10645.4	9638.18	9380.8	9098.26	8625.48	7574.9	7183.99	6116.06	5562.96	4815.43	4440.81	4377.71	4411.95	3578.56	3290.97	3128.86	2323.55	2502.01	2027.74	1944.17	1827.67	1578.51	1453.09	1807.55	1072.91	1012.62	829.289	840.002	594.243	807.101	398.838	520.721	400.991	279.511	340.434	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	62.5332	85.6122	67.2051	47.8286	1.96112	20245.6	
186	12/26/20	07:20:00		412.436	1392.05	296.157	772.796	221.665	0	0	152.108	0	0	0	196.914	532.844	1392.89	2103.52	3372.45	4884.81	5840.52	8771.03	9147.66	11739.5	16214.1	16051.4	16548.6	18248.8	19120	20005.2	20528.2	20895	21841.8	23273.2	22990.7	23808.8	24292.3	24685.4	26299.6	25580.2	26727	27475.2	26278.5	25697.8	26359.4	25266.7	24952.8	24124.7	24845.6	24361.9	22787.7	23776.4	22937.6	21708.5	21112.6	20437.5	21032.3	20660.4	20137.7	19786.6	19212.1	20955.6	20694.1	20322.8	19840.3	19469	18878.5	18150.9	16911.9	17112.1	15678.3	15254.1	14879.2	14261.3	12838.9	13223.7	11974.6	10905.1	10676.2	9705.58	9961.68	8416.67	8354.31	7508.59	6286.26	5828.71	5344.94	4551.06	3968.91	3954.81	4162.38	3162.32	3251.49	2719.53	2160.55	2222.9	1981.71	1636.95	1733.81	1689.09	1436.39	1228.55	1070.27	1014.62	747.736	657.864	627.757	634.613	431.643	413.812	418.285	345.82	272.882	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	62.009	84.3807	66.4987	46.1384	1.95045	20019.1	
187	12/26/20	07:25:00		412.436	696.023	592.314	0	443.331	0	171.589	0	0	0	86.5773	371.908	747.978	1794.26	1884.43	3266.36	5417.63	7387.53	7374.15	8626.75	11464.7	12365.3	13950.9	14441.4	15895	17719.9	17166.7	17282.1	19052	18792.7	19962.5	21613.8	24624.7	23450.7	24110.8	24404.2	25326.4	25670.8	25476.1	26195.8	26375.3	25923	25467	25648.3	25879.3	25963.2	22968.8	25294.2	23444.5	22887.9	22970.1	21948.7	21562.4	20263.1	19719.5	20267	20552.4	19588.3	19610.9	20791.4	18934	18161.1	18861.8	19157.1	17239.4	17728.2	16451.8	16379.6	15346.1	15837.6	14283.3	14355.4	13205.6	11797.4	10801.7	10667.2	10033.5	8837.37	8166.76	8328	7633.32	6890.53	6437.6	5450.3	5345.37	4414.6	4158.53	3608.97	3604.5	2746.33	3079.7	2054.41	2075.02	1947.62	1925.47	1647.25	1383.47	1476.23	1410.49	1307.53	917.254	929.659	764.14	541.941	523.751	516.982	502.879	528.82	385.748	270.182	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	63.6284	86.086	67.9914	49.5807	1.94609	19600.3	
188	12/26/20	07:30:00		1649.75	650.651	38.6118	0	221.665	194.625	0	0	0	0.16621	108.049	0	532.844	1550.3	3227.73	4626.38	6541.27	11068.1	13828.1	16722.5	16814.8	20074.8	22231.6	24421.3	25188.8	26901.2	29010	29716	29597.1	27695	29301	32742.4	31919.6	33332.2	32586.5	33853.5	31980.3	30509.7	31057.5	30912.4	31039.3	29550.2	29819.4	29084.8	29354.9	28427.4	28619.5	27934.3	26469.5	26050.3	25551.4	24582.6	24366.6	23734	22964.9	21088.6	20752.7	21956.6	20153.3	20279.7	19893	20346.7	19737	19637.8	17598.8	18353.1	17271.9	16133.8	15669	15196.6	14674.6	13777.3	12490.6	11306.4	11726.8	10784.9	10349.4	9448.34	8980.46	8658.08	7519.6	6881.92	5785.78	5483.7	5291.12	4472.08	4473	3535.5	3604.94	2942.37	2836.19	2538.39	2139.22	1878.09	1939.49	1912.31	1468.54	1479.79	1240.94	1001.53	1158.14	978.078	739.323	792.011	737.007	549.111	504.036	217.549	441.897	387.443	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	56.5573	78.8622	61.8076	41.4178	1.94729	23586.7	
189	12/26/20	07:35:00		412.436	1392.05	296.157	515.197	0	194.625	0	0	0	0	0	295.371	384.763	867.474	1791.06	2639.16	4179.91	5950.17	8807.28	10584.1	11329.2	14090.3	16662	17660.7	19304.5	19745.8	19208.9	21398.6	21482.4	21196.9	22665.4	23588.7	24464.1	24371.5	25234.9	25796.3	28776.2	26518.6	28068.6	29686.3	29941.9	30356.8	31704.6	31055.4	31848.7	29890.7	28130.9	27742.8	24640.5	25315.3	23435.3	21781.4	21804.2	21783.4	22007.4	22090.5	21916	22292.1	22786.6	24531.9	22982.5	22888.3	20557.4	21688.2	19936.9	18688.4	17445	16984.6	16032	15871.4	14786	15226.4	13686.8	13394.2	12900.9	11360.1	10337.4	9972.65	9762.38	9025.22	8047.7	6948.46	6471.4	5580.31	5416.29	4679.2	4120.43	3567.33	3574.33	2475.69	3054.67	2310.55	2297.39	2112.51	1967.73	1926.89	1743.77	1758.91	1139.35	1339.33	1245.47	1046.97	752.239	932.499	851.664	410.793	503.91	272.711	478.672	500.92	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	62.6822	85.3505	67.6507	57.2549	1.93263	21651.1	
190	12/26/20	07:40:00		2057.11	348.011	296.157	257.599	0	0	171.589	152.108	0	0	108.198	196.914	621.652	1062.39	1562.38	2670.32	3882.68	4847.73	7123.82	7545.19	10334.3	10049.9	12763.5	12371.5	13883.9	15033	15956.6	18061.3	18285	20046.6	20295.1	21536.2	21933.1	23009.7	23452.4	23554	24934.8	25315.9	25246	23936.2	25632.5	22751.5	23799	23922.4	25351.7	24739.4	23729.1	24290.6	24565.2	22660.9	22352.6	22103.8	20659.6	20992.8	20436.9	20411.5	19648.9	19810.2	20362.1	19614.2	19262.4	19341.4	18422	19361.2	19360.3	20643	21578.5	22726	20962.4	20433.8	20915.2	19404.2	17911.6	17730.1	16179.6	15674.4	13957.1	12626.8	12509.3	10493.4	9685.83	9073.35	8149.58	6938.51	6034.96	6311.42	4873.48	4955.89	3811.47	3720.86	3163.26	2722.67	2979.82	2400.89	2253.41	1817.75	1783.27	1660.85	1243.62	1142.35	903.001	751.931	612.968	613.853	512.108	522.871	683.6	400.782	443.571	343.134	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	69.9117	93.3203	73.6328	49.5807	1.97422	20480.3	
191	12/26/20	07:45:00		1228.08	703.807	592.314	0	0	0	171.589	0	0	0	86.5773	174.993	126.326	731.877	1475.52	2891.88	4216.74	5597.21	7065.9	9065.43	11008.7	14534.1	16021	16968.1	17425.9	19282.8	20000.6	19639.5	23775	27477.1	29151.4	31315.7	31233.2	31935.1	31454	32986.6	33261.9	33645.4	34365.2	33994.5	32567	33774	34360.8	32111.8	32024.3	32631.8	30829.3	31222.9	30046.7	31525.6	30400.9	31169.1	31360.5	30934.4	30251.5	30401.8	28860.5	27177.2	25694.1	24382.4	23957.8	24076.8	23556.7	22891	22493	21536	21281.8	19703.2	18064.4	18949.7	15895.5	15818.4	15087.5	14847.6	14252.2	12785.3	11864.8	12000.2	11034.2	10616.1	9358.06	8880.91	7842.35	7036.07	7031.83	6020.17	5565.46	4635.96	4183.51	3591.3	3635.62	3067.94	2936.27	2721.9	2138.32	2129.88	1800.29	1581.67	1287.52	1214.52	1123.65	911.554	1058.14	845.134	781.217	413.425	469.382	271.055	332.753	380.96	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	64.6928	85.867	68.6983	46.1384	1.90634	24988.9	
192	12/26/20	07:50:00		824.873	348.011	1776.94	257.599	0	0	0	0	0	0	0	98.4571	739.992	1680.67	2744.19	3989.98	5405.61	7896.41	10958.8	11727.6	14386.5	16171.7	14851.8	16860.4	17628.3	18121.5	19408.2	19701.5	21274.1	23325.9	21709.5	23951.7	27394.3	28915.9	29617.7	28038.4	28071.5	27976.7	27814.1	27384	27595.2	29768.2	28619.7	28430.1	28060.1	27339.4	26375.6	24981.5	26171.4	25170.8	23853.4	24284	23878.5	22593.1	22103.8	21963.7	22469.8	21657	21168.5	21374.5	21928.3	21274.5	20800.8	20490.5	19118.6	20933.1	18718.8	18498.6	16816.9	15847	15961.6	14187.4	14045.4	13823	12478.5	11156.4	11187.8	10276.7	9341.78	8819.22	8810.75	7888.85	7171.22	6311.96	6541.35	5923.66	6296.53	5499	5699.76	5275.19	5082.87	4169.47	3835.59	2932.17	2571.54	2515.08	2577.38	1886.7	1686.79	1233.11	1168.29	1347.09	886.323	825.524	729.159	466.832	578.1	616.915	465.112	416.085	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	63.6431	88.3754	68.6152	51.397	1.99005	22125.4	
193	12/26/20	07:55:00		824.873	348.011	0	0	221.665	194.625	0	0	0	120.807	216.396	98.4571	621.652	1707.71	3025.67	4211.54	6358.12	7425.02	11749.8	14295.9	13030.8	16562.3	17239.7	20211.3	19578.3	23384.3	24449.3	25262.7	27928.5	27250.3	27724.5	28663.9	28288.3	29792.5	29887.5	29585.2	30200.7	29825.3	30622.8	31576	30363.1	33585.4	33901.8	31231.8	30310.4	30920	31715	28632.2	28867	28834.7	27036.9	26608.9	24864.5	25994.8	24611.3	25923.8	24832.5	25034.1	24243.3	22500.1	22349.8	23412.2	23284.9	22604.1	21213.1	20937.4	19798.8	18628.6	17478.3	17257.2	16635.8	15963.8	14500.2	13476	13324.2	11599.9	11885.6	10757.6	9388.3	8937.34	8305.8	7077.65	6594.26	5878.35	5607.13	4756.51	4351.07	4123.18	4014.96	3339.06	3033.26	2635.25	2374.9	1929.53	1884.61	1671.13	1888.38	1610.38	1280.98	1221.3	1147.46	916.995	904.271	727.991	620.083	605.327	594.134	254.485	417.449	313.409	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	61.5011	82.9906	65.8215	53.2798	1.92944	24000.1	
194	12/26/20	08:00:00		822.338	1044.03	592.314	257.599	221.665	194.625	171.589	152.108	0	241.613	0	295.371	621.652	2032.99	2825.33	5013.46	8234.38	9711.04	14974.6	18839.4	22210.1	23191.4	27013.6	33116.3	38186.7	38017.4	40717.4	42962.8	46362.1	45405.5	46344.9	46564.4	47199.7	44744.1	43980.9	41378.9	40845.2	38137.4	38922.5	36414.7	36439.5	35365.1	34844.7	33399.7	34512.6	33959.2	33787.1	32324.4	33250.2	32792.3	31470.3	30162.3	30006.4	29907.8	29319.7	27282.3	27921	26860.2	26087.2	24465.4	24423.5	25099.5	22972.9	23297.4	23280	22415.5	22144.3	20435.4	19801	19216.6	18130.6	17119.2	16710.9	15966.2	14672.4	13576.5	13021.3	11710.9	11406.9	9999.06	8640.9	7956.16	7228.7	6862.37	6214.17	5369.68	5188.49	4157.42	3992.71	3598.2	3008.51	2713.4	2650.34	2155.68	1903.29	1856.56	1849.5	1725.51	1034.23	1241.81	854.965	949.901	734.034	806.642	699.062	357.761	611.597	345.619	276.358	305.308	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	54.6599	76.633	60.4033	37.1803	1.93063	30043.9	
195	12/26/20	08:05:00		2465.39	1399.83	888.471	515.197	221.665	194.625	0	0	0	0	108.198	56.8621	688.703	1355.39	2710.13	4601.52	9145.88	12395.6	13990.1	18854.5	22138	22434.2	21727	23588	24964.4	24615.4	25950.6	31389	31700.1	30762.3	33840.8	31653.4	29837.3	29653.5	28684.3	30802.6	30570.5	29584	29257.7	31424.7	30411.8	29966.6	29640.8	30346.7	31078.2	30399.8	29101.5	31503.1	31204.7	31165.7	30108.6	30019.9	29538.9	29391.9	28646.1	29913.7	28832.9	27761.4	28603.6	26214.3	25324.8	24924.7	24317	24828.4	22998.1	23553.9	21968.6	20389.4	20606.6	19953.4	18166.8	17122.9	16403	14977.9	13440	12132.9	12078.9	11170.9	10084.9	10010.9	8379.04	8010.28	7199.27	6099.28	5663.3	5262.73	4497.72	4577.76	4031.55	3383.86	3171.4	2678.58	2437.16	2184.24	2036.13	1607.12	1845.85	1607.73	1404.43	1130.22	1030.86	860.364	964.932	712.632	615.475	643.647	450.382	418.044	465.852	287.477	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	62.1172	82.032	64.687	34.5989	1.95528	26189.6	
196	12/26/20	08:10:00		2474.62	1392.05	888.471	257.599	0	583.876	0	0	135.325	120.807	108.198	196.914	384.763	1355.39	1997.92	4333.14	6141.12	9519.71	11860.1	14769.6	17922.4	20498.2	22874.3	22372.5	25271.8	27666.2	28204.5	28327.3	29195.3	29988.4	31180	29819.4	30172.4	32441.1	33212.7	33091.5	33354	34880.4	35976.4	36298.3	38131.9	37795.8	38554.3	38975.2	38484.5	38690.8	38932.6	39052.9	40021	38469.9	36319.2	35906.8	34809.4	33624.4	32482.7	32285.9	32475	31169.4	30060	30189.8	28880.1	29081.2	27329.7	27228.7	25873.9	24628.9	23411	23441.4	22478.6	20734	19784.5	18360.4	17600.6	14821.5	15538.3	13724.2	12635.9	12215	11918.2	10311.7	8293.03	8035.22	7390.81	6537.98	6238.09	5514.62	5477.01	4260.72	4371.82	3656.53	3165.7	2747.36	2195.09	2505.59	2181.81	1874.12	1636.84	1387.96	1376.51	1044.52	695.082	895.813	629.183	537.176	568.025	499.013	450.382	636.766	316.779	283.695	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	63.3422	82.1506	66.0594	66.1169	1.90093	28767.2	
197	12/26/20	08:15:00		1237.31	696.023	1184.63	772.796	1329.99	194.625	343.177	152.108	135.325	0	0	196.914	266.422	493.148	1453.69	2807.74	4070.18	6707.13	8723.4	9346.5	11209.1	13064.3	14424.1	16698.2	17260.4	18717.8	19014.8	22175.4	21802.1	23137.7	24833	24925.1	23610.7	25494.9	26926.8	26422.1	28502.7	28904.7	30963.1	30481.1	31230.7	31493.6	31466.4	33369.6	34065.9	34191.4	36013.7	35051.7	35260.5	36652.4	34959.7	34200.3	33081.3	33613.3	33963.1	33406.3	34386	33268.1	31631.8	31627	32499.8	30279.4	29961.9	28993.7	29285.1	28299.2	26895.2	25097.7	23818.6	23239.1	21933.9	21089.5	19435.3	18071.8	16941.7	15119.1	13455.4	12395.2	11542.1	10271.3	9612.71	8984.39	7276.16	6833.94	5934.36	5583.45	5360.47	4379.63	3498.96	3335.84	3040.61	2999.51	3067.71	2358.01	2120.28	1826.7	1499.53	1530.41	1381.3	1326.49	938.191	1048.09	984.562	774.89	681.709	800.361	379.537	544.458	559.022	340.434	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	71.0482	89.084	72.3062	68.539	1.88972	26394.4	
198	12/26/20	08:20:00		1649.75	2088.07	592.314	979.876	43.4713	194.625	0	0	0	0	108.198	549.148	481.555	1474.21	2676.99	4935.16	7060.56	8943.96	12235.9	14283.7	15494.1	18877.9	19588.9	23022.7	25538	27444.8	26362.1	28222.9	28713.7	29323.6	29956	29891.8	31534.2	31053.6	30134.8	31716	31527.9	33633.5	34275.9	35069.2	36449.9	35494.5	36782.1	36440.6	37811.8	36331.5	38284.5	37582.1	38673.5	37762.6	38888.3	38349.9	35987.7	35431.1	36411	35747	37053.7	34966.4	34812.8	34730.9	33182.1	32791.4	31490.8	31386	29730.1	26887.4	26584.3	25074.5	23576.2	21981.9	20698.9	19667.1	18234.7	16567.6	16605.5	13918	13804	12063.5	11270.8	10534.1	8428.38	8148.16	7374.03	6560.44	5991.96	5340.01	4786.71	4190.18	3890.22	3053.34	3199.27	2939.68	2147.34	2257.84	2153.42	1816.08	1921.19	2000.25	1489.21	1224.33	1055.38	800.578	915.003	566.014	546.065	661.491	504.163	673.461	351.14	297.743	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	66.3419	83.8444	67.6889	71.0497	1.89778	29296.9	
199	12/26/20	08:25:00		1649.75	696.023	296.157	0	221.665	194.625	0	0	0	0	108.198	98.4571	266.422	981.066	3394.01	4854.08	7081.62	9577.42	14232.5	16413.2	18412.7	20067.4	22142.5	24348.3	24466.4	26583.4	26726.8	28809.7	31810.9	31677.7	31538.4	32536.5	33379.9	31404.3	31113.8	32288.3	33304.1	33722.8	33471	33814.8	34135.2	34524.6	33840.6	33311.4	32162.5	34439.9	33444	33777.5	31509.5	33865.7	30402.7	31091.5	29483.7	30298.1	30269.2	27631.6	29920.7	27406.9	27273.8	25905.7	25499.6	26137.5	24466.6	24477.4	24616	23779.5	22158.9	21402.5	18369.9	19088	18978.9	16461.3	16892.4	15301	13746.4	13351.2	11406.3	11798.5	10160.3	9124.62	8955.5	8032.4	7249.28	6899.86	6094.46	5161.17	4351.07	4505.92	4471.22	3259.04	3083.44	2586.09	2628.95	2506	1912.6	1793.51	1475.23	1690.36	1454.17	1044.84	1208.99	854.438	875.14	661.785	607.691	661.366	612.103	454.739	385.748	406.356	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	61.4749	81.8747	64.9871	51.397	1.92988	26866.9	
200	12/26/20	08:30:00		3287.73	1051.82	888.471	515.197	443.331	389.251	0	0	0	0	108.198	196.914	621.652	1057.16	3117.33	5686.86	7923.15	11454.2	10870	17933.4	17676	20453.6	21928.4	23661.5	23776.2	26136.2	26219.6	27282.3	30262.3	31737.6	33309.9	31094	30986.5	30538.9	31602	31721.7	30890.7	30891.7	30461.5	31142.8	30817.5	29600	29621.4	29632.2	29230.9	27112.5	28218.4	27740.8	27258.9	28348.9	26959.4	26103.2	25543.1	24644.5	25628.3	24795.8	24188.9	23311.3	23662.8	25086.6	23677.5	21492.6	23115.1	23237.3	22236.5	21879.7	22022.1	21119.7	19482.6	19183.4	18234.4	17023.6	15940.3	15443.6	13855.5	13411.4	12452	11214.5	9716.46	9221.69	7918.8	7571.31	7124.92	6600.19	6195.71	5688.72	4913.47	4637.56	3727.55	3610.78	3199.25	3175.59	2724.3	2535.12	2004.25	2347.81	1954	1711.9	1116.9	934.413	1011.1	1047.45	787.223	733.697	705.808	873.994	539.07	455.913	385.748	440.399	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	60.3918	82.8124	64.666	34.5989	1.97749	25085.3	
201	12/26/20	08:35:00		2474.62	0	888.471	772.796	158.388	444.809	0	0	0	0	108.198	886.114	858.333	1994.59	3625.32	4844.72	7150.64	11141.3	12558.1	15188.5	17839.5	20645.3	21221.1	23633.7	24991	24806.3	27834.6	27337.3	29162.1	28401.1	31086.9	28438.6	32102	30557.3	33598.2	31362.8	31235.1	30204	30407.8	29907.2	30076	29788.6	30437.8	28603.6	27420.7	28074.6	26476.9	25391.4	25610.2	24068.4	23597.3	23078.9	22182.9	23123.3	22687.8	23283.1	23936.6	20999.7	22519	21948.9	22579.7	22048.8	20950.7	21340.6	19605.5	21023	19110	18723.2	19558.1	18548.2	17433	16073.8	15243.5	14383.5	13556.6	13218.9	11331.5	11083.6	10897.4	9420.54	9065.57	7694.68	6975.82	6460.08	6314.07	5316.51	5180.23	4572.81	3782.74	3769.23	3420.88	2789.48	2715.44	2365.11	1914.91	1920.57	1616.18	1838.89	1321.39	1461.97	894.09	1068.1	1205.14	926.487	537.244	770.687	629.946	546.114	462.698	324.221	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	58.9417	82.9303	64.3325	39.9542	1.99003	24143.2	
202	12/26/20	08:40:00		1649.75	1044.03	1184.63	515.197	0	0	0	0	0	0	0	393.828	1243.3	1707.71	3788.98	8363.48	11386.3	14327.9	17989.2	20661.2	24067.7	27436.7	27900	30960.9	32955.3	34160.1	36837.3	38077.3	40229.4	38869.1	37029	37761.1	37771.6	40419.6	36195.1	33631	33790.1	31204.9	33075.4	29653.1	29506.7	29079.6	28621	29059.4	27607.8	27396.9	26156.6	26106.8	25753.9	23909	23438	22079.4	22089.7	22434.7	22744	23366.5	23159.8	23426.8	23089.3	23532.4	24610.7	23795.5	22771.6	21953.6	21771.6	21685.5	20799.2	19233.3	17946	18200.1	17647.4	16030.6	14560.8	14482	13087.8	12554	12351.1	10700.4	10461.3	9485.85	8394.06	7510.5	7513.49	6286.85	5826.48	5364.11	5306.36	4711.65	4129.77	3625.95	3519.12	2994.14	2257.89	2190.45	2098.03	1681.75	1738.31	1771.57	1427.67	1305.58	1112.1	1067.92	954.611	813.594	495.793	608.334	632.26	452.873	422.523	470.66	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	54.0104	78.3595	60.334	38.5423	1.99831	26557	
203	12/26/20	08:45:00		412.436	348.011	555.917	289.257	221.665	389.251	0	0	0	0	216.396	787.657	888.074	2287.41	3779.38	6179.88	8424.21	11144.7	12830.6	15640.2	18794	19628.3	22441.5	22310.1	23367.2	24736.2	26278.6	25280.1	25233.4	27294.6	28075.8	27561.6	27769.9	27794.3	27694	28756.1	27452.2	27925	28373.5	28776.1	28382	28082.8	29202.9	26805.5	26347.1	26083.1	25259.9	26706.7	24423.8	23057.2	23351.2	22939	22565	21532.3	22329.6	22831.7	21292.5	21910.7	21862	21579.1	22123.2	20859.4	20777.4	21148.6	20912.5	20021.3	20202.8	18972.3	18821	17252.8	16986.9	16212.3	15026.1	14670.3	12409.6	13723.5	11428.5	11470.9	9979.01	9730.09	8408.03	7599.43	7780.39	7021.37	5869.58	4904.53	5127.91	4488.36	4053.33	3634.25	2944.45	3013.98	2864	2379.2	2284.71	2114.96	1736.48	1976.67	1430.46	1254.73	1367.35	950.792	871.982	1001.92	672.14	605.577	736.476	292.112	369.528	373.395	280	15	FALSE	1	None	4	0.4	1	1	10.1795	9780.1	11.5478	604.296	1.2		Normal Scan	1.26	5.64061	1000	60.3435	84.201	65.1684	53.2798	2.00071	23239.7	
